taxonomy [copies/gr],taxa [copies/gr],DTN00I,DTN00J,DTN00K,DTN00L
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas intermedia,Brevundimonas intermedia,48432,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas kwangchunensis,Brevundimonas kwangchunensis,84757,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas sp.,Brevundimonas sp.,2518500,6721786,1430821,1176257
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas staleyi,Brevundimonas staleyi,0,0,1158283,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas subvibrioides,Brevundimonas subvibrioides,1186600,1680445,1192348,633370
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas variabilis,Brevundimonas variabilis,48432,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas vesicularis,Brevundimonas vesicularis,266379,1008269,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas viscosa,Brevundimonas viscosa,254271,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter fusiformis,Caulobacter fusiformis,230057,0,340672,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter henricii,Caulobacter henricii,326921,0,340672,452407
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter profundus,Caulobacter profundus,556975,2352624,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter sp.,Caulobacter sp.,6126739,4369159,3066041,754010
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter vibrioides,Caulobacter vibrioides,133189,1680445,0,271443
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium conjunctum,Phenylobacterium conjunctum,0,1344359,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium deserti,Phenylobacterium deserti,60539,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium haematophilum,Phenylobacterium haematophilum,411679,3360893,919814,211123
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium mobile,Phenylobacterium mobile,4056239,16132283,2418766,1236580
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium sp.,Phenylobacterium sp.,4516350,25206693,3168245,2262033
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hirschia;Hirschia sp.,Hirschia sp.,1888875,13107479,4905669,693690
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;SWB02;Nitrosoarchaeum limnia,Nitrosoarchaeum limnia,0,0,272538,90480
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Parvularculaceae;Amphiplicatus;Amphiplicatus sp.,Amphiplicatus sp.,0,0,0,482567
Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;Defluviicoccaceae;Defluviicoccus;Defluviicoccus sp.,Defluviicoccus sp.,230057,0,408807,120643
Bacteria;Proteobacteria;Alphaproteobacteria;Dongiales;Dongiaceae;Dongia;Dongia rigui,Dongia rigui,0,0,170334,0
Bacteria;Proteobacteria;Alphaproteobacteria;Dongiales;Dongiaceae;Dongia;Dongia soli,Dongia soli,0,0,374738,0
Bacteria;Proteobacteria;Alphaproteobacteria;Dongiales;Dongiaceae;Dongia;Dongia sp.,Dongia sp.,2470068,32264569,17578645,4162143
Bacteria;Proteobacteria;Alphaproteobacteria;Ferrovibrionales;Ferrovibrionaceae;Ferrovibrio;Ferrovibrio sp.,Ferrovibrio sp.,0,0,102200,0
Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Kiloniellaceae;Tagaea;Tagaea sp.,Tagaea sp.,0,0,0,241283
Bacteria;Proteobacteria;Alphaproteobacteria;Micropepsales;Micropepsaceae;Micropepsis;Micropepsis sp.,Micropepsis sp.,762814,0,715410,0
Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales;Paracaedibacteraceae;Captivus;Captivus sp.,Captivus sp.,193732,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Parvibaculales;Parvibaculaceae;Rhodoligotrophos;Rhodoligotrophos appendicifer,Rhodoligotrophos appendicifer,0,0,102200,0
Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;Puniceispirillales Incertae Sedis;Constrictibacter;Constrictibacter sp.,Constrictibacter sp.,835464,2352624,0,150803
Bacteria;Proteobacteria;Alphaproteobacteria;Reyranellales;Reyranellaceae;Reyranella;Reyranella aquatilis,Reyranella aquatilis,750707,0,204403,0
Bacteria;Proteobacteria;Alphaproteobacteria;Reyranellales;Reyranellaceae;Reyranella;Reyranella massiliensis,Reyranella massiliensis,314814,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Reyranellales;Reyranellaceae;Reyranella;Reyranella sp.,Reyranella sp.,4189429,23526248,5689214,1749307
Bacteria;Proteobacteria;Alphaproteobacteria;Reyranellales;Reyranellaceae;Reyranella;Reyranella terrae,Reyranella terrae,0,1008269,0,180963
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Beijerinckia;Beijerinckia indica,Beijerinckia indica,678057,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Bosea;Bosea sp.,Bosea sp.,2869639,6385697,2044028,1387380
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Bosea;Bosea thiooxidans,Bosea thiooxidans,60539,2016534,340672,392087
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Bosea;Bosea vestrisii,Bosea vestrisii,1150279,4033072,1567090,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;Methylobacterium adhaesivum,Methylobacterium adhaesivum,811246,0,0,392087
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;Methylobacterium cerastii,Methylobacterium cerastii,36325,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;Methylobacterium iners,Methylobacterium iners,1792011,6721786,647276,542887
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;Methylobacterium isbiliense,Methylobacterium isbiliense,84757,0,1022014,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;Methylobacterium marchantiae,Methylobacterium marchantiae,145296,0,0,331763
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;Methylobacterium oxalidis,Methylobacterium oxalidis,738600,3696983,0,150803
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;Methylobacterium radiotolerans,Methylobacterium radiotolerans,4940136,6385697,204403,512727
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;Methylobacterium soli,Methylobacterium soli,2566932,6721786,953879,331763
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;Methylorubrum extorquens,Methylorubrum extorquens,1307682,4033072,1464886,271443
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;Methylorubrum populi,Methylorubrum populi,0,0,0,180963
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylocapsa;Methylocapsa palsarum,Methylocapsa palsarum,496436,1344359,238469,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylocella;Methylocella sp.,Methylocella sp.,448004,2688714,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylocystis;Methylocystis sp.,Methylocystis sp.,36325,0,102200,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylorosula;Methylorosula sp.,Methylorosula sp.,72650,8066141,442872,422247
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga;Microvirga aerilata,Microvirga aerilata,11236389,53438190,2316566,1146097
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga;Microvirga flocculans,Microvirga flocculans,799139,1008269,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga;Microvirga guangxiensis,Microvirga guangxiensis,10546225,55118638,1090148,1176257
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga;Microvirga lotononidis,Microvirga lotononidis,0,0,476941,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga;Microvirga ossetica,Microvirga ossetica,5363925,18484910,1533021,874653
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga;Microvirga sp.,Microvirga sp.,48965475,128386093,8993724,7509953
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga;Microvirga vignae,Microvirga vignae,6138846,19829266,579141,633370
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Psychroglaciecola;Psychroglaciecola sp.,Psychroglaciecola sp.,2336879,9074410,1498955,874653
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Rhodoblastus;Rhodoblastus acidophilus,Rhodoblastus acidophilus,0,0,170334,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Rhodoblastus;Rhodoblastus sp.,Rhodoblastus sp.,36325,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Roseiarcus;Roseiarcus sp.,Roseiarcus sp.,0,3360893,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Salinarimonas;Salinarimonas sp.,Salinarimonas sp.,60539,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Arsenicitalea;Arsenicitalea sp.,Arsenicitalea sp.,375354,0,170334,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;Devosia albogilva,Devosia albogilva,5145975,3024803,0,482567
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;Devosia chinhatensis,Devosia chinhatensis,508543,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;Devosia confluentis,Devosia confluentis,108975,0,102200,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;Devosia geojensis,Devosia geojensis,2821207,5377428,647276,2111233
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;Devosia insulae,Devosia insulae,9335407,13443569,7085966,2835083
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;Devosia mishustinii,Devosia mishustinii,60539,3360893,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;Devosia neptuniae,Devosia neptuniae,60539,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;Devosia psychrophila,Devosia psychrophila,690168,0,238469,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;Devosia sp.,Devosia sp.,13839650,10754855,5144138,3649413
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;Devosia submarina,Devosia submarina,7749236,9074410,102200,392087
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Pelagibacterium;Pelagibacterium sp.,Pelagibacterium sp.,8197236,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Filomicrobium;Filomicrobium sp.,Filomicrobium sp.,48432,1680445,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium;Hyphomicrobium denitrificans,Hyphomicrobium denitrificans,302704,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium;Hyphomicrobium facile,Hyphomicrobium facile,108975,2352624,136269,301603
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium;Hyphomicrobium sp.,Hyphomicrobium sp.,9286971,90408010,21019424,11581613
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pedomicrobium;Pedomicrobium manganicum,Pedomicrobium manganicum,0,0,102200,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pedomicrobium;Pedomicrobium sp.,Pedomicrobium sp.,5133868,87383207,21530431,14929423
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Kaistiaceae;Kaistia;Kaistia sp.,Kaistia sp.,157407,0,238469,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Labraceae;Labrys;Labrys sp.,Labrys sp.,1235036,4033072,2044028,754010
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methyloligellaceae;Methyloceanibacter;Methyloceanibacter marginalis,Methyloceanibacter marginalis,60539,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methyloligellaceae;Methyloceanibacter;Methyloceanibacter sp.,Methyloceanibacter sp.,787032,8402231,817610,2111233
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylopilaceae;Hansschlegelia;Methylosulfonomonas methylovora,Methylosulfonomonas methylovora,157407,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Pleomorphomonadaceae;Chthonobacter;Chthonobacter sp.,Chthonobacter sp.,266379,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Aliihoeflea;Aliihoeflea aestuarii,Aliihoeflea aestuarii,1198711,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;Agrobacterium tumefaciens,Agrobacterium tumefaciens,96864,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;Rhizobium alvei,Rhizobium alvei,0,0,136269,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;Rhizobium arenae,Rhizobium arenae,242164,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;Rhizobium giardinii,Rhizobium giardinii,956546,5377428,6404621,844493
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;Rhizobium leguminosarum,Rhizobium leguminosarum,714382,4369159,15875286,1206417
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;Rhizobium soli,Rhizobium soli,944439,0,0,1568343
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;Rhizobium sp.,Rhizobium sp.,13742782,37641997,13865324,4162143
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Aminobacter;Aminobacter aminovorans,Aminobacter aminovorans,690168,0,0,271443
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Aminobacter;Aminobacter sp.,Aminobacter sp.,678057,3024803,2078097,452407
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Aquamicrobium;Aquamicrobium aestuarii,Aquamicrobium aestuarii,48432,0,0,180963
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Aurantimonas;Aurantimonas aggregata,Aurantimonas aggregata,133189,0,340672,150803
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Aureimonas;Aureimonas ferruginea,Aureimonas ferruginea,181621,0,136269,120643
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Aureimonas;Aureimonas glaciei,Aureimonas glaciei,0,0,170334,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Aureimonas;Aureimonas phyllosphaerae,Aureimonas phyllosphaerae,48432,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Aureimonas;Aureimonas populi,Aureimonas populi,30984829,0,0,150803
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Aureimonas;Aureimonas sp.,Aureimonas sp.,108975,0,0,90480
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Aureimonas;Aureimonas ureilytica,Aureimonas ureilytica,1356114,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Corticibacterium;Corticibacterium populi,Corticibacterium populi,302704,0,0,180963
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Ensifer;Ensifer adhaerens,Ensifer adhaerens,653843,10754855,12945514,1749307
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Ensifer;Sinorhizobium meliloti,Sinorhizobium meliloti,314814,2016534,749476,120643
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Mesorhizobium;Mesorhizobium albiziae,Mesorhizobium albiziae,84757,0,204403,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Mesorhizobium;Mesorhizobium alhagi,Mesorhizobium alhagi,96864,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Mesorhizobium;Mesorhizobium amorphae,Mesorhizobium amorphae,1404550,7393962,7699172,1990590
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Mesorhizobium;Mesorhizobium camelthorni,Mesorhizobium camelthorni,799139,0,272538,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Mesorhizobium;Mesorhizobium olivaresii,Mesorhizobium olivaresii,0,3024803,1090148,120643
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Mesorhizobium;Mesorhizobium sp.,Mesorhizobium sp.,4637432,18148821,11139955,2925563
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Nitratireductor;Nitratireductor sp.,Nitratireductor sp.,48432,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Phyllobacterium;Phyllobacterium myrsinacearum,Phyllobacterium myrsinacearum,0,0,272538,211123
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Pseudaminobacter;Pseudaminobacter sp.,Pseudaminobacter sp.,2579043,0,2282497,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Shinella;Shinella fusca,Shinella fusca,36325,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Shinella;Shinella kummerowiae,Shinella kummerowiae,605411,5041338,5280407,301603
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Shinella;Shinella sp.,Shinella sp.,72650,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Shinella;Shinella zoogloeoides,Shinella zoogloeoides,36325,0,476941,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;Alsobacter;Alsobacter metallidurans,Alsobacter metallidurans,387461,2688714,170334,180963
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;Bauldia;Bauldia sp.,Bauldia sp.,3511371,14451838,8618986,4162143
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;Nordella;Nordella oligomobilis,Nordella oligomobilis,423786,2016534,3372648,1025457
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;Nordella;Nordella sp.,Nordella sp.,1053411,9746590,3815521,1146097
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae;Tepidamorphus;Tepidamorphus sp.,Tepidamorphus sp.,36325,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodomicrobiaceae;Rhodomicrobium;Rhodomicrobium sp.,Rhodomicrobium sp.,72650,6385697,511007,241283
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Agaricicola;Agaricicola sp.,Agaricicola sp.,0,1008269,0,90480
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Agaricicola;Agaricicola taiwanensis,Agaricicola taiwanensis,217946,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;Labrenzia suaedae,Labrenzia suaedae,193732,1008269,340672,180963
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Afipia;Afipia felis,Afipia felis,496436,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Afipia;Afipia sp.,Afipia sp.,387461,0,272538,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Ancylobacter;Ancylobacter sp.,Ancylobacter sp.,217946,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Azorhizobium;Azorhizobium oxalatiphilum,Azorhizobium oxalatiphilum,266379,1344359,0,90480
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;Bradyrhizobium canariense,Bradyrhizobium canariense,0,0,1090148,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;Bradyrhizobium cytisi,Bradyrhizobium cytisi,290596,0,1669290,392087
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;Bradyrhizobium japonicum,Bradyrhizobium japonicum,0,99818507,0,0
